t,Surface,vessel,distance,POI
1,38.17,4,0,38.19
2,38.6,4,0,39.4
3,38.89,4,0,40.62
4,39.12,4,0,41.85
5,39.31,4,0,43.08
6,39.47,4,0,44.28
7,39.61,4,0,45.46
8,39.74,4,0,46.61
9,39.85,4,0,47.73
10,39.96,4,0,48.82
11,40.06,4,0,49.87
12,40.15,4,0,50.89
13,40.23,4,0,51.88
14,40.31,4,0,52.84
15,40.39,4,0,53.77
16,40.46,4,0,54.67
17,40.52,4,0,55.55
18,40.59,4,0,56.4
19,40.65,4,0,57.22
20,40.71,4,0,58.02
21,40.76,4,0,58.8
22,40.82,4,0,59.56
23,40.87,4,0,60.3
24,40.92,4,0,61.02
25,40.97,4,0,61.72
26,41.01,4,0,62.4
27,41.06,4,0,63.07
28,41.1,4,0,63.72
29,41.14,4,0,64.36
30,41.18,4,0,64.98
31,41.22,4,0,65.59
32,41.26,4,0,66.18
33,41.3,4,0,66.76
34,41.34,4,0,67.33
35,41.37,4,0,67.89
36,41.41,4,0,68.44
37,41.44,4,0,68.97
38,41.47,4,0,69.5
39,41.5,4,0,70.01
40,41.54,4,0,70.52
41,41.57,4,0,71.01
42,41.6,4,0,71.5
43,41.62,4,0,71.98
44,41.65,4,0,72.45
45,41.68,4,0,72.91
46,41.71,4,0,73.36
47,41.74,4,0,73.81
48,41.76,4,0,74.24
49,41.79,4,0,74.67
50,41.81,4,0,75.1
51,41.84,4,0,75.51
52,41.86,4,0,75.92
53,41.89,4,0,76.33
54,41.91,4,0,76.73
55,41.93,4,0,77.12
56,41.96,4,0,77.5
57,41.98,4,0,77.88
58,42,4,0,78.26
59,42.02,4,0,78.63
60,42.04,4,0,78.99
61,42.07,4,0,79.35
62,42.09,4,0,79.7
63,42.11,4,0,80.05
64,42.13,4,0,80.39
65,42.15,4,0,80.73
66,42.17,4,0,81.07
67,42.18,4,0,81.4
68,42.2,4,0,81.72
69,42.22,4,0,82.05
70,42.24,4,0,82.36
71,42.26,4,0,82.68
72,42.28,4,0,82.99
73,42.29,4,0,83.29
74,42.31,4,0,83.6
75,42.33,4,0,83.89
76,42.34,4,0,84.19
77,42.36,4,0,84.48
78,42.38,4,0,84.77
79,42.39,4,0,85.05
80,42.41,4,0,85.33
81,42.43,4,0,85.61
82,42.44,4,0,85.89
83,42.46,4,0,86.16
84,42.47,4,0,86.43
85,42.49,4,0,86.69
86,42.5,4,0,86.96
87,42.52,4,0,87.22
88,42.53,4,0,87.47
89,42.55,4,0,87.73
90,42.56,4,0,87.98
91,42.57,4,0,88.23
92,42.59,4,0,88.48
93,42.6,4,0,88.72
94,42.61,4,0,88.96
95,42.63,4,0,89.2
96,42.64,4,0,89.44
97,42.65,4,0,89.67
98,42.67,4,0,89.9
99,42.68,4,0,90.13
100,42.69,4,0,90.36
101,42.71,4,0,90.58
102,42.72,4,0,90.81
103,42.73,4,0,91.03
104,42.74,4,0,91.25
105,42.75,4,0,91.46
106,42.77,4,0,91.68
107,42.78,4,0,91.89
108,42.79,4,0,92.1
109,42.8,4,0,92.31
110,42.81,4,0,92.52
111,42.82,4,0,92.72
112,42.84,4,0,92.92
113,42.85,4,0,93.13
114,42.86,4,0,93.33
115,42.87,4,0,93.52
116,42.88,4,0,93.72
117,42.89,4,0,93.91
118,42.9,4,0,94.11
119,42.91,4,0,94.3
120,42.92,4,0,94.49
121,42.93,4,0,94.67
122,42.94,4,0,94.86
123,42.95,4,0,95.04
124,42.96,4,0,95.23
125,42.97,4,0,95.41
126,42.98,4,0,95.59
127,42.99,4,0,95.77
128,43,4,0,95.94
129,43.01,4,0,96.12
130,43.02,4,0,96.29
131,43.03,4,0,96.47
132,43.04,4,0,96.64
133,43.05,4,0,96.81
134,43.06,4,0,96.98
135,43.07,4,0,97.14
136,43.08,4,0,97.31
137,43.09,4,0,97.47
138,43.09,4,0,97.64
139,43.1,4,0,97.8
140,43.11,4,0,97.96
141,43.12,4,0,98.12
142,43.13,4,0,98.28
143,43.14,4,0,98.44
144,43.15,4,0,98.59
145,43.16,4,0,98.75
146,43.16,4,0,98.9
147,43.17,4,0,99.05
148,43.18,4,0,99.2
149,43.19,4,0,99.36
150,43.2,4,0,99.5
151,43.2,4,0,99.65
152,43.21,4,0,99.8
153,43.22,4,0,99.93
154,43.23,4,0,100
155,43.24,4,0,100
156,43.24,4,0,100
157,43.25,4,0,100
158,43.26,4,0,100
159,43.27,4,0,100
160,43.27,4,0,100
161,43.28,4,0,100
162,43.28,4,0,100
163,43.29,4,0,100
164,43.29,4,0,100
165,43.3,4,0,100
166,43.3,4,0,100
167,43.3,4,0,100
168,43.31,4,0,100
169,43.31,4,0,100
170,43.31,4,0,100
171,43.31,4,0,100
172,43.32,4,0,100
173,43.32,4,0,100
174,43.32,4,0,100
175,43.32,4,0,100
176,43.33,4,0,100
177,43.33,4,0,100
178,43.33,4,0,100
179,43.33,4,0,100
180,43.33,4,0,100
1,39.76,4,1,38.54
2,40.54,4,1,40.12
3,41.03,4,1,41.74
4,41.39,4,1,43.37
5,41.68,4,1,44.99
6,41.92,4,1,46.6
7,42.13,4,1,48.16
8,42.31,4,1,49.68
9,42.47,4,1,51.15
10,42.61,4,1,52.57
11,42.74,4,1,53.94
12,42.86,4,1,55.26
13,42.98,4,1,56.52
14,43.08,4,1,57.75
15,43.18,4,1,58.93
16,43.27,4,1,60.06
17,43.35,4,1,61.16
18,43.43,4,1,62.22
19,43.51,4,1,63.25
20,43.58,4,1,64.24
21,43.65,4,1,65.2
22,43.72,4,1,66.13
23,43.78,4,1,67.03
24,43.84,4,1,67.91
25,43.9,4,1,68.76
26,43.96,4,1,69.59
27,44.01,4,1,70.4
28,44.06,4,1,71.18
29,44.11,4,1,71.94
30,44.16,4,1,72.69
31,44.21,4,1,73.41
32,44.26,4,1,74.12
33,44.3,4,1,74.81
34,44.34,4,1,75.49
35,44.38,4,1,76.14
36,44.43,4,1,76.79
37,44.46,4,1,77.42
38,44.5,4,1,78.03
39,44.54,4,1,78.64
40,44.58,4,1,79.23
41,44.61,4,1,79.8
42,44.65,4,1,80.37
43,44.68,4,1,80.92
44,44.71,4,1,81.47
45,44.75,4,1,82
46,44.78,4,1,82.53
47,44.81,4,1,83.04
48,44.84,4,1,83.54
49,44.87,4,1,84.04
50,44.9,4,1,84.52
51,44.93,4,1,85
52,44.95,4,1,85.47
53,44.98,4,1,85.93
54,45.01,4,1,86.39
55,45.03,4,1,86.83
56,45.06,4,1,87.27
57,45.09,4,1,87.71
58,45.11,4,1,88.13
59,45.13,4,1,88.55
60,45.16,4,1,88.96
61,45.18,4,1,89.37
62,45.21,4,1,89.77
63,45.23,4,1,90.16
64,45.25,4,1,90.55
65,45.27,4,1,90.93
66,45.29,4,1,91.31
67,45.32,4,1,91.68
68,45.34,4,1,92.04
69,45.36,4,1,92.4
70,45.38,4,1,92.76
71,45.4,4,1,93.11
72,45.42,4,1,93.46
73,45.44,4,1,93.8
74,45.46,4,1,94.14
75,45.47,4,1,94.47
76,45.49,4,1,94.8
77,45.51,4,1,95.12
78,45.53,4,1,95.44
79,45.55,4,1,95.76
80,45.57,4,1,96.07
81,45.58,4,1,96.38
82,45.6,4,1,96.69
83,45.62,4,1,96.99
84,45.63,4,1,97.29
85,45.65,4,1,97.58
86,45.67,4,1,97.87
87,45.68,4,1,98.16
88,45.7,4,1,98.44
89,45.71,4,1,98.72
90,45.73,4,1,99
91,45.75,4,1,99.26
92,45.76,4,1,99.49
93,45.78,4,1,99.65
94,45.79,4,1,99.78
95,45.8,4,1,99.89
96,45.82,4,1,99.98
97,45.83,4,1,100
98,45.84,4,1,100
99,45.85,4,1,100
100,45.86,4,1,100
101,45.87,4,1,100
102,45.87,4,1,100
103,45.88,4,1,100
104,45.89,4,1,100
105,45.9,4,1,100
106,45.9,4,1,100
107,45.91,4,1,100
108,45.91,4,1,100
109,45.92,4,1,100
110,45.92,4,1,100
111,45.93,4,1,100
112,45.93,4,1,100
113,45.94,4,1,100
114,45.94,4,1,100
115,45.94,4,1,100
116,45.95,4,1,100
117,45.95,4,1,100
118,45.95,4,1,100
119,45.95,4,1,100
120,45.96,4,1,100
121,45.96,4,1,100
122,45.96,4,1,100
123,45.96,4,1,100
124,45.97,4,1,100
125,45.97,4,1,100
126,45.97,4,1,100
127,45.97,4,1,100
128,45.97,4,1,100
129,45.98,4,1,100
130,45.98,4,1,100
131,45.98,4,1,100
132,45.98,4,1,100
133,45.98,4,1,100
134,45.98,4,1,100
135,45.98,4,1,100
136,45.98,4,1,100
137,45.99,4,1,100
138,45.99,4,1,100
139,45.99,4,1,100
140,45.99,4,1,100
141,45.99,4,1,100
142,45.99,4,1,100
143,45.99,4,1,100
144,45.99,4,1,100
145,45.99,4,1,100
146,45.99,4,1,100
147,45.99,4,1,100
148,46,4,1,100
149,46,4,1,100
150,46,4,1,100
151,46,4,1,100
152,46,4,1,100
153,46,4,1,100
154,46,4,1,100
155,46,4,1,100
156,46,4,1,100
157,46,4,1,100
158,46,4,1,100
159,46,4,1,100
160,46,4,1,100
161,46,4,1,100
162,46,4,1,100
163,46,4,1,100
164,46,4,1,100
165,46,4,1,100
166,46,4,1,100
167,46,4,1,100
168,46,4,1,100
169,46,4,1,100
170,46,4,1,100
171,46,4,1,100
172,46.01,4,1,100
173,46.01,4,1,100
174,46.01,4,1,100
175,46.01,4,1,100
176,46.01,4,1,100
177,46.01,4,1,100
178,46.01,4,1,100
179,46.01,4,1,100
180,46.01,4,1,100
1,37.85,5,0,38.24
2,38.17,5,0,39.49
3,38.4,5,0,40.74
4,38.57,5,0,41.97
5,38.72,5,0,43.16
6,38.85,5,0,44.31
7,38.96,5,0,45.41
8,39.06,5,0,46.47
9,39.15,5,0,47.47
10,39.23,5,0,48.43
11,39.31,5,0,49.36
12,39.38,5,0,50.24
13,39.45,5,0,51.09
14,39.51,5,0,51.9
15,39.57,5,0,52.69
16,39.63,5,0,53.44
17,39.68,5,0,54.17
18,39.74,5,0,54.88
19,39.79,5,0,55.56
20,39.83,5,0,56.21
21,39.88,5,0,56.85
22,39.92,5,0,57.47
23,39.96,5,0,58.07
24,40,5,0,58.65
25,40.04,5,0,59.22
26,40.08,5,0,59.77
27,40.11,5,0,60.3
28,40.15,5,0,60.83
29,40.18,5,0,61.33
30,40.22,5,0,61.83
31,40.25,5,0,62.31
32,40.28,5,0,62.79
33,40.31,5,0,63.25
34,40.34,5,0,63.7
35,40.37,5,0,64.14
36,40.4,5,0,64.57
37,40.42,5,0,64.99
38,40.45,5,0,65.41
39,40.48,5,0,65.81
40,40.5,5,0,66.21
41,40.53,5,0,66.6
42,40.55,5,0,66.98
43,40.58,5,0,67.35
44,40.6,5,0,67.72
45,40.62,5,0,68.08
46,40.64,5,0,68.43
47,40.67,5,0,68.78
48,40.69,5,0,69.12
49,40.71,5,0,69.46
50,40.73,5,0,69.79
51,40.75,5,0,70.11
52,40.77,5,0,70.43
53,40.79,5,0,70.74
54,40.81,5,0,71.05
55,40.83,5,0,71.35
56,40.85,5,0,71.65
57,40.86,5,0,71.95
58,40.88,5,0,72.24
59,40.9,5,0,72.52
60,40.92,5,0,72.8
61,40.93,5,0,73.08
62,40.95,5,0,73.35
63,40.97,5,0,73.62
64,40.98,5,0,73.89
65,41,5,0,74.15
66,41.01,5,0,74.41
67,41.03,5,0,74.66
68,41.05,5,0,74.91
69,41.06,5,0,75.16
70,41.08,5,0,75.41
71,41.09,5,0,75.65
72,41.11,5,0,75.88
73,41.12,5,0,76.12
74,41.13,5,0,76.35
75,41.15,5,0,76.58
76,41.16,5,0,76.81
77,41.17,5,0,77.03
78,41.19,5,0,77.25
79,41.2,5,0,77.47
80,41.21,5,0,77.69
81,41.23,5,0,77.9
82,41.24,5,0,78.11
83,41.25,5,0,78.32
84,41.27,5,0,78.52
85,41.28,5,0,78.73
86,41.29,5,0,78.93
87,41.3,5,0,79.13
88,41.31,5,0,79.32
89,41.33,5,0,79.52
90,41.34,5,0,79.71
91,41.35,5,0,79.9
92,41.36,5,0,80.09
93,41.37,5,0,80.27
94,41.38,5,0,80.46
95,41.39,5,0,80.64
96,41.4,5,0,80.82
97,41.41,5,0,81
98,41.43,5,0,81.18
99,41.44,5,0,81.35
100,41.45,5,0,81.53
101,41.46,5,0,81.7
102,41.47,5,0,81.87
103,41.48,5,0,82.04
104,41.49,5,0,82.2
105,41.5,5,0,82.37
106,41.51,5,0,82.53
107,41.52,5,0,82.69
108,41.53,5,0,82.85
109,41.53,5,0,83.01
110,41.54,5,0,83.17
111,41.55,5,0,83.32
112,41.56,5,0,83.48
113,41.57,5,0,83.63
114,41.58,5,0,83.78
115,41.59,5,0,83.93
116,41.6,5,0,84.08
117,41.61,5,0,84.23
118,41.62,5,0,84.38
119,41.62,5,0,84.52
120,41.63,5,0,84.66
121,41.64,5,0,84.81
122,41.65,5,0,84.95
123,41.66,5,0,85.09
124,41.67,5,0,85.23
125,41.67,5,0,85.36
126,41.68,5,0,85.5
127,41.69,5,0,85.64
128,41.7,5,0,85.77
129,41.71,5,0,85.9
130,41.71,5,0,86.04
131,41.72,5,0,86.17
132,41.73,5,0,86.3
133,41.74,5,0,86.42
134,41.74,5,0,86.55
135,41.75,5,0,86.68
136,41.76,5,0,86.8
137,41.77,5,0,86.93
138,41.77,5,0,87.05
139,41.78,5,0,87.18
140,41.79,5,0,87.3
141,41.8,5,0,87.42
142,41.8,5,0,87.54
143,41.81,5,0,87.66
144,41.82,5,0,87.77
145,41.82,5,0,87.89
146,41.83,5,0,88.01
147,41.84,5,0,88.12
148,41.84,5,0,88.24
149,41.85,5,0,88.35
150,41.86,5,0,88.46
151,41.86,5,0,88.58
152,41.87,5,0,88.69
153,41.88,5,0,88.8
154,41.88,5,0,88.91
155,41.89,5,0,89.02
156,41.9,5,0,89.12
157,41.9,5,0,89.23
158,41.91,5,0,89.34
159,41.92,5,0,89.44
160,41.92,5,0,89.55
161,41.93,5,0,89.65
162,41.93,5,0,89.75
163,41.94,5,0,89.86
164,41.95,5,0,89.96
165,41.95,5,0,90.06
166,41.96,5,0,90.16
167,41.96,5,0,90.26
168,41.97,5,0,90.36
169,41.98,5,0,90.46
170,41.98,5,0,90.55
171,41.99,5,0,90.65
172,41.99,5,0,90.75
173,42,5,0,90.84
174,42,5,0,90.94
175,42.01,5,0,91.03
176,42.01,5,0,91.13
177,42.02,5,0,91.22
178,42.03,5,0,91.31
179,42.03,5,0,91.4
180,42.04,5,0,91.5
1,38.47,5,1,38.52
2,38.95,5,1,40.08
3,39.27,5,1,41.64
4,39.51,5,1,43.18
5,39.71,5,1,44.67
6,39.88,5,1,46.09
7,40.02,5,1,47.45
8,40.15,5,1,48.74
9,40.26,5,1,49.96
10,40.37,5,1,51.12
11,40.46,5,1,52.23
12,40.55,5,1,53.29
13,40.63,5,1,54.29
14,40.71,5,1,55.26
15,40.78,5,1,56.18
16,40.85,5,1,57.06
17,40.91,5,1,57.91
18,40.97,5,1,58.73
19,41.03,5,1,59.51
20,41.08,5,1,60.27
21,41.13,5,1,61
22,41.18,5,1,61.71
23,41.23,5,1,62.39
24,41.28,5,1,63.06
25,41.32,5,1,63.7
26,41.36,5,1,64.32
27,41.4,5,1,64.92
28,41.44,5,1,65.51
29,41.48,5,1,66.08
30,41.52,5,1,66.63
31,41.56,5,1,67.17
32,41.59,5,1,67.7
33,41.62,5,1,68.21
34,41.66,5,1,68.71
35,41.69,5,1,69.2
36,41.72,5,1,69.68
37,41.75,5,1,70.15
38,41.78,5,1,70.6
39,41.81,5,1,71.05
40,41.84,5,1,71.48
41,41.86,5,1,71.91
42,41.89,5,1,72.32
43,41.92,5,1,72.73
44,41.94,5,1,73.13
45,41.97,5,1,73.53
46,41.99,5,1,73.91
47,42.01,5,1,74.29
48,42.04,5,1,74.66
49,42.06,5,1,75.02
50,42.08,5,1,75.38
51,42.1,5,1,75.73
52,42.13,5,1,76.07
53,42.15,5,1,76.41
54,42.17,5,1,76.74
55,42.19,5,1,77.07
56,42.21,5,1,77.39
57,42.23,5,1,77.71
58,42.25,5,1,78.02
59,42.27,5,1,78.32
60,42.28,5,1,78.62
61,42.3,5,1,78.92
62,42.32,5,1,79.21
63,42.34,5,1,79.5
64,42.36,5,1,79.78
65,42.37,5,1,80.06
66,42.39,5,1,80.34
67,42.41,5,1,80.61
68,42.42,5,1,80.88
69,42.44,5,1,81.14
70,42.45,5,1,81.4
71,42.47,5,1,81.65
72,42.48,5,1,81.91
73,42.5,5,1,82.16
74,42.52,5,1,82.4
75,42.53,5,1,82.64
76,42.54,5,1,82.88
77,42.56,5,1,83.12
78,42.57,5,1,83.35
79,42.59,5,1,83.58
80,42.6,5,1,83.81
81,42.61,5,1,84.04
82,42.63,5,1,84.26
83,42.64,5,1,84.48
84,42.65,5,1,84.69
85,42.67,5,1,84.91
86,42.68,5,1,85.12
87,42.69,5,1,85.33
88,42.7,5,1,85.53
89,42.72,5,1,85.74
90,42.73,5,1,85.94
91,42.74,5,1,86.14
92,42.75,5,1,86.34
93,42.76,5,1,86.53
94,42.78,5,1,86.73
95,42.79,5,1,86.92
96,42.8,5,1,87.11
97,42.81,5,1,87.29
98,42.82,5,1,87.48
99,42.83,5,1,87.66
100,42.84,5,1,87.84
101,42.85,5,1,88.02
102,42.86,5,1,88.2
103,42.87,5,1,88.37
104,42.88,5,1,88.55
105,42.9,5,1,88.72
106,42.91,5,1,88.89
107,42.92,5,1,89.06
108,42.93,5,1,89.22
109,42.94,5,1,89.39
110,42.94,5,1,89.55
111,42.95,5,1,89.71
112,42.96,5,1,89.87
113,42.97,5,1,90.03
114,42.98,5,1,90.19
115,42.99,5,1,90.35
116,43,5,1,90.5
117,43.01,5,1,90.65
118,43.02,5,1,90.81
119,43.03,5,1,90.96
120,43.04,5,1,91.1
121,43.05,5,1,91.25
122,43.05,5,1,91.4
123,43.06,5,1,91.54
124,43.07,5,1,91.69
125,43.08,5,1,91.83
126,43.09,5,1,91.97
127,43.1,5,1,92.11
128,43.1,5,1,92.25
129,43.11,5,1,92.39
130,43.12,5,1,92.52
131,43.13,5,1,92.66
132,43.14,5,1,92.79
133,43.14,5,1,92.92
134,43.15,5,1,93.06
135,43.16,5,1,93.19
136,43.17,5,1,93.32
137,43.18,5,1,93.44
138,43.18,5,1,93.57
139,43.19,5,1,93.7
140,43.2,5,1,93.82
141,43.21,5,1,93.95
142,43.21,5,1,94.07
143,43.22,5,1,94.19
144,43.23,5,1,94.32
145,43.23,5,1,94.44
146,43.24,5,1,94.56
147,43.25,5,1,94.67
148,43.26,5,1,94.79
149,43.26,5,1,94.91
150,43.27,5,1,95.02
151,43.28,5,1,95.14
152,43.28,5,1,95.25
153,43.29,5,1,95.37
154,43.3,5,1,95.48
155,43.3,5,1,95.59
156,43.31,5,1,95.7
157,43.32,5,1,95.81
158,43.32,5,1,95.92
159,43.33,5,1,96.03
160,43.33,5,1,96.14
161,43.34,5,1,96.24
162,43.35,5,1,96.35
163,43.35,5,1,96.45
164,43.36,5,1,96.56
165,43.37,5,1,96.66
166,43.37,5,1,96.77
167,43.38,5,1,96.87
168,43.38,5,1,96.97
169,43.39,5,1,97.07
170,43.39,5,1,97.17
171,43.4,5,1,97.27
172,43.41,5,1,97.37
173,43.41,5,1,97.47
174,43.42,5,1,97.56
175,43.42,5,1,97.66
176,43.43,5,1,97.76
177,43.43,5,1,97.85
178,43.44,5,1,97.94
179,43.45,5,1,98.03
180,43.45,5,1,98.1
1,37.65,6,0,37.9
2,37.91,6,0,38.81
3,38.08,6,0,39.72
4,38.23,6,0,40.63
5,38.34,6,0,41.54
6,38.45,6,0,42.43
7,38.54,6,0,43.29
8,38.62,6,0,44.14
9,38.7,6,0,44.96
10,38.76,6,0,45.76
11,38.83,6,0,46.53
12,38.89,6,0,47.27
13,38.94,6,0,48
14,39,6,0,48.7
15,39.05,6,0,49.38
16,39.09,6,0,50.04
17,39.14,6,0,50.68
18,39.18,6,0,51.3
19,39.22,6,0,51.9
20,39.26,6,0,52.49
21,39.3,6,0,53.06
22,39.33,6,0,53.61
23,39.37,6,0,54.15
24,39.4,6,0,54.68
25,39.43,6,0,55.2
26,39.47,6,0,55.7
27,39.5,6,0,56.19
28,39.52,6,0,56.66
29,39.55,6,0,57.13
30,39.58,6,0,57.59
31,39.61,6,0,58.03
32,39.63,6,0,58.47
33,39.66,6,0,58.9
34,39.68,6,0,59.32
35,39.71,6,0,59.73
36,39.73,6,0,60.13
37,39.75,6,0,60.52
38,39.78,6,0,60.91
39,39.8,6,0,61.29
40,39.82,6,0,61.66
41,39.84,6,0,62.02
42,39.86,6,0,62.38
43,39.88,6,0,62.73
44,39.9,6,0,63.08
45,39.92,6,0,63.42
46,39.94,6,0,63.75
47,39.96,6,0,64.08
48,39.97,6,0,64.4
49,39.99,6,0,64.72
50,40.01,6,0,65.03
51,40.03,6,0,65.34
52,40.04,6,0,65.64
53,40.06,6,0,65.94
54,40.08,6,0,66.23
55,40.09,6,0,66.52
56,40.11,6,0,66.8
57,40.12,6,0,67.08
58,40.14,6,0,67.36
59,40.15,6,0,67.63
60,40.17,6,0,67.9
61,40.18,6,0,68.16
62,40.2,6,0,68.42
63,40.21,6,0,68.68
64,40.22,6,0,68.93
65,40.24,6,0,69.19
66,40.25,6,0,69.43
67,40.26,6,0,69.68
68,40.28,6,0,69.92
69,40.29,6,0,70.15
70,40.3,6,0,70.39
71,40.31,6,0,70.62
72,40.33,6,0,70.85
73,40.34,6,0,71.07
74,40.35,6,0,71.3
75,40.36,6,0,71.52
76,40.37,6,0,71.74
77,40.38,6,0,71.95
78,40.4,6,0,72.16
79,40.41,6,0,72.37
80,40.42,6,0,72.58
81,40.43,6,0,72.79
82,40.44,6,0,72.99
83,40.45,6,0,73.19
84,40.46,6,0,73.39
85,40.47,6,0,73.58
86,40.48,6,0,73.78
87,40.49,6,0,73.97
88,40.5,6,0,74.16
89,40.51,6,0,74.35
90,40.52,6,0,74.53
91,40.53,6,0,74.72
92,40.54,6,0,74.9
93,40.55,6,0,75.08
94,40.56,6,0,75.26
95,40.57,6,0,75.44
96,40.58,6,0,75.61
97,40.59,6,0,75.78
98,40.59,6,0,75.95
99,40.6,6,0,76.12
100,40.61,6,0,76.29
101,40.62,6,0,76.46
102,40.63,6,0,76.62
103,40.64,6,0,76.79
104,40.65,6,0,76.95
105,40.65,6,0,77.11
106,40.66,6,0,77.26
107,40.67,6,0,77.42
108,40.68,6,0,77.58
109,40.69,6,0,77.73
110,40.7,6,0,77.88
111,40.7,6,0,78.03
112,40.71,6,0,78.18
113,40.72,6,0,78.33
114,40.73,6,0,78.48
115,40.73,6,0,78.63
116,40.74,6,0,78.77
117,40.75,6,0,78.91
118,40.76,6,0,79.06
119,40.76,6,0,79.2
120,40.77,6,0,79.34
121,40.78,6,0,79.47
122,40.78,6,0,79.61
123,40.79,6,0,79.75
124,40.8,6,0,79.88
125,40.81,6,0,80.02
126,40.81,6,0,80.15
127,40.82,6,0,80.28
128,40.83,6,0,80.41
129,40.83,6,0,80.54
130,40.84,6,0,80.67
131,40.85,6,0,80.79
132,40.85,6,0,80.92
133,40.86,6,0,81.05
134,40.86,6,0,81.17
135,40.87,6,0,81.29
136,40.88,6,0,81.42
137,40.88,6,0,81.54
138,40.89,6,0,81.66
139,40.9,6,0,81.78
140,40.9,6,0,81.89
141,40.91,6,0,82.01
142,40.91,6,0,82.13
143,40.92,6,0,82.24
144,40.93,6,0,82.36
145,40.93,6,0,82.47
146,40.94,6,0,82.59
147,40.94,6,0,82.7
148,40.95,6,0,82.81
149,40.95,6,0,82.92
150,40.96,6,0,83.03
151,40.97,6,0,83.14
152,40.97,6,0,83.25
153,40.98,6,0,83.35
154,40.98,6,0,83.46
155,40.99,6,0,83.57
156,40.99,6,0,83.67
157,41,6,0,83.77
158,41,6,0,83.88
159,41.01,6,0,83.98
160,41.01,6,0,84.08
161,41.02,6,0,84.18
162,41.02,6,0,84.28
163,41.03,6,0,84.38
164,41.03,6,0,84.48
165,41.04,6,0,84.58
166,41.04,6,0,84.68
167,41.05,6,0,84.78
168,41.05,6,0,84.87
169,41.06,6,0,84.97
170,41.06,6,0,85.06
171,41.07,6,0,85.16
172,41.07,6,0,85.25
173,41.08,6,0,85.34
174,41.08,6,0,85.44
175,41.09,6,0,85.53
176,41.09,6,0,85.62
177,41.1,6,0,85.71
178,41.1,6,0,85.8
179,41.11,6,0,85.89
180,41.11,6,0,85.98
1,37.95,6,1,38
2,38.29,6,1,39.02
3,38.52,6,1,40.05
4,38.7,6,1,41.08
5,38.84,6,1,42.1
6,38.97,6,1,43.11
7,39.08,6,1,44.09
8,39.17,6,1,45.04
9,39.26,6,1,45.96
10,39.34,6,1,46.84
11,39.42,6,1,47.7
12,39.48,6,1,48.53
13,39.55,6,1,49.33
14,39.61,6,1,50.1
15,39.66,6,1,50.85
16,39.71,6,1,51.57
17,39.76,6,1,52.27
18,39.81,6,1,52.95
19,39.86,6,1,53.6
20,39.9,6,1,54.24
21,39.94,6,1,54.85
22,39.98,6,1,55.45
23,40.02,6,1,56.03
24,40.05,6,1,56.6
25,40.09,6,1,57.15
26,40.12,6,1,57.69
27,40.15,6,1,58.21
28,40.19,6,1,58.72
29,40.22,6,1,59.21
30,40.25,6,1,59.7
31,40.27,6,1,60.17
32,40.3,6,1,60.63
33,40.33,6,1,61.08
34,40.35,6,1,61.52
35,40.38,6,1,61.95
36,40.4,6,1,62.37
37,40.43,6,1,62.79
38,40.45,6,1,63.19
39,40.48,6,1,63.59
40,40.5,6,1,63.97
41,40.52,6,1,64.35
42,40.54,6,1,64.73
43,40.56,6,1,65.09
44,40.58,6,1,65.45
45,40.6,6,1,65.8
46,40.62,6,1,66.15
47,40.64,6,1,66.49
48,40.66,6,1,66.82
49,40.68,6,1,67.15
50,40.7,6,1,67.47
51,40.71,6,1,67.79
52,40.73,6,1,68.1
53,40.75,6,1,68.41
54,40.76,6,1,68.71
55,40.78,6,1,69
56,40.8,6,1,69.3
57,40.81,6,1,69.58
58,40.83,6,1,69.87
59,40.84,6,1,70.15
60,40.86,6,1,70.42
61,40.87,6,1,70.69
62,40.89,6,1,70.96
63,40.9,6,1,71.22
64,40.92,6,1,71.48
65,40.93,6,1,71.73
66,40.94,6,1,71.99
67,40.96,6,1,72.23
68,40.97,6,1,72.48
69,40.98,6,1,72.72
70,40.99,6,1,72.96
71,41.01,6,1,73.19
72,41.02,6,1,73.43
73,41.03,6,1,73.66
74,41.04,6,1,73.88
75,41.06,6,1,74.1
76,41.07,6,1,74.32
77,41.08,6,1,74.54
78,41.09,6,1,74.76
79,41.1,6,1,74.97
80,41.11,6,1,75.18
81,41.12,6,1,75.39
82,41.14,6,1,75.59
83,41.15,6,1,75.79
84,41.16,6,1,76
85,41.17,6,1,76.19
86,41.18,6,1,76.39
87,41.19,6,1,76.58
88,41.2,6,1,76.77
89,41.21,6,1,76.96
90,41.22,6,1,77.15
91,41.23,6,1,77.33
92,41.24,6,1,77.52
93,41.25,6,1,77.7
94,41.26,6,1,77.88
95,41.26,6,1,78.05
96,41.27,6,1,78.23
97,41.28,6,1,78.4
98,41.29,6,1,78.57
99,41.3,6,1,78.74
100,41.31,6,1,78.91
101,41.32,6,1,79.08
102,41.33,6,1,79.24
103,41.34,6,1,79.41
104,41.34,6,1,79.57
105,41.35,6,1,79.73
106,41.36,6,1,79.89
107,41.37,6,1,80.04
108,41.38,6,1,80.2
109,41.38,6,1,80.35
110,41.39,6,1,80.51
111,41.4,6,1,80.66
112,41.41,6,1,80.81
113,41.42,6,1,80.95
114,41.42,6,1,81.1
115,41.43,6,1,81.25
116,41.44,6,1,81.39
117,41.45,6,1,81.53
118,41.45,6,1,81.67
119,41.46,6,1,81.81
120,41.47,6,1,81.95
